Country,Jan2002,Feb2002,Mar2002,Apr2002,May2002,Jun2002,Jul2002,Aug2002,Sep2002,Oct2002,Nov2002,Dec2002,Jan2003,Feb2003,Mar2003,Apr2003,May2003,Jun2003,Jul2003,Aug2003,Sep2003,Oct2003,Nov2003,Dec2003,Jan2004,Feb2004,Mar2004,Apr2004,May2004,Jun2004,Jul2004,Aug2004,Sep2004,Oct2004,Nov2004,Dec2004,Jan2005,Feb2005,Mar2005,Apr2005,May2005,Jun2005,Jul2005,Aug2005,Sep2005,Oct2005,Nov2005,Dec2005,Jan2006,Feb2006,Mar2006,Apr2006,May2006,Jun2006,Jul2006,Aug2006,Sep2006,Oct2006,Nov2006,Dec2006,Jan2007,Feb2007,Mar2007,Apr2007,May2007,Jun2007,Jul2007,Aug2007,Sep2007,Oct2007,Nov2007,Dec2007,Jan2008,Feb2008,Mar2008,Apr2008,May2008,Jun2008,Jul2008,Aug2008,Sep2008,Oct2008,Nov2008,Dec2008,Jan2009,Feb2009,Mar2009,Apr2009,May2009,Jun2009,Jul2009,Aug2009,Sep2009,Oct2009,Nov2009,Dec2009,Jan2010,Feb2010,Mar2010,Apr2010,May2010,Jun2010,Jul2010,Aug2010,Sep2010,Oct2010,Nov2010,Dec2010,Jan2011,Feb2011,Mar2011,Apr2011,May2011,Jun2011,Jul2011,Aug2011,Sep2011,Oct2011,Nov2011,Dec2011,Jan2012,Feb2012,Mar2012,Apr2012,May2012,Jun2012,Jul2012,Aug2012,Sep2012,Oct2012,Nov2012,Dec2012,Jan2013,Feb2013,Mar2013,Apr2013,May2013,Jun2013,Jul2013,Aug2013,Sep2013,Oct2013,Nov2013,Dec2013,Jan2014,Feb2014,Mar2014,Apr2014,May2014,Jun2014,Jul2014,Aug2014,Sep2014,Oct2014,Nov2014,Dec2014,Jan2015,Feb2015,Mar2015,Apr2015,May2015,Jun2015,Jul2015,Aug2015,Sep2015,Oct2015,Nov2015,Dec2015,Jan2016,Feb2016,Mar2016,Apr2016,May2016,Jun2016,Jul2016,Aug2016,Sep2016,Oct2016,Nov2016,Dec2016,Jan2017,Feb2017,Mar2017,Apr2017,May2017,Jun2017,Jul2017,Aug2017,Sep2017,Oct2017,Nov2017,Dec2017,Jan2018,Feb2018,Mar2018,Apr2018,May2018,Jun2018,Jul2018,Aug2018,Sep2018,Oct2018,Nov2018,Dec2018,Jan2019,Feb2019,Mar2019,Apr2019,May2019,Jun2019,Jul2019,Aug2019,Sep2019,Oct2019,Nov2019,Dec2019,Jan2020,Feb2020,Mar2020,Apr2020,May2020,Jun2020,Jul2020,Aug2020,Sep2020,Oct2020,Nov2020,Dec2020,Jan2021,Feb2021,Mar2021,Apr2021,May2021,Jun2021,Jul2021,Aug2021,Sep2021,Oct2021,Nov2021,Dec2021,Jan2022,Feb2022,Mar2022,Apr2022,May2022,Jun2022,Jul2022,Aug2022,Sep2022,Oct2022,Nov2022,Dec2022,Jan2023,Feb2023,Mar2023,Apr2023,May2023,Jun2023,Jul2023,Aug2023,Sep2023,Oct2023,Nov2023,Dec2023,Jan2024,Feb2024,Mar2024,Apr2024,May2024,Jun2024,Jul2024,Aug2024,Sep2024,Oct2024,Nov2024,Dec2024,Jan2025,Feb2025,Mar2025,Apr2025,May2025,Jun2025,Jul2025,Aug2025,Sep2025,Oct2025,Nov2025,Dec2025,Jan2026,Feb2026
Cyprus,0,0,0,0,0,0,0,0,0,0,0,-58,-124,219,-124,-80,161,-394,299,-117,-350,153,-7,-7,-51,-102,110,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Czech Republic,626,310,-236,-722,-15,243,-855,199,287,133,-302,656,147,-103,-22,-74,-228,59,-192,-671,-265,1164,-125,590,140,383,-427,560,-663,545,464,0,567,-1047,-582,0,361,-66,958,494,-442,-538,302,162,346,258,-140,221,258,236,258,-538,619,-317,206,103,-44,103,-472,501,-177,-236,15,0,177,88,0,-590,567,251,-37,103,-464,-147,44,133,206,-295,-1002,-346,936,302,531,708,-74,-44,177,111,575,52,-81,-52,147,-287,-192,-199,-7,-111,-177,37,103,-37,243,-44,155,-287,-88,81,-155,391,140,-354,-501,111,111,-111,-52,369,-177,29,59,-7,74,-781,-280,310,516,-147,-663,81,162,398,66,-44,162,-184,265,-442,221,-103,221,324,-280,-81,-29,-177,155,-243,88,236,-147,-155,715,-324,-111,125,-310,-140,582,-479,221,-133,96,74,472,-214,-162,111,-74,-111,369,155,59,685,111,-332,413,-737,-464,-133,15,-96,310,-81,-295,103,74,-251,184,-192,-44,523,-162,-15,236,-140,88,-398,184,-339,251,81,-170,413,-317,369,-339,96,-2086,450,184,206,781,509,0,-59,-15,-44,715,531,-66,-22,354,-936,15,15,442,472,-346,-531,-450,302,-479,302,44,111,-354,531,-575,81,147,-111,-287,398,472,-29,118,-206,-37,-295,-324,479,538,317,-369,-708,96,-354,118,-199,641,287,-265,-221,44,147,-59,236,811,-973,538,162,-590,-162,96,-243,96,147,-1747,-870,796,494,1223,-125,-295,-1356,479,383,634,1113
Denmark,-346,-494,81,147,-199,-413,1017,-634,192,1010,-951,81,612,-626,-228,-656,722,29,59,369,-273,206,177,133,-973,-221,1091,310,-1002,840,-818,206,722,280,-1106,951,-317,-545,1113,-965,-66,-74,464,-258,29,15,-391,184,-96,15,-66,899,-472,22,-884,965,-759,1083,-265,-509,-88,722,-656,177,-339,-413,398,-435,354,-133,192,516,103,391,-1024,457,-118,855,-118,-973,221,-354,111,369,-177,214,29,339,-236,-74,-133,442,-516,-192,96,862,-766,597,199,-744,-472,1312,-825,494,-649,96,280,-125,-560,457,-560,450,671,-442,-369,472,52,-339,280,-369,-287,855,-88,354,-1054,1091,-678,125,781,-582,81,398,516,-626,-641,413,-766,494,-192,177,988,-796,354,317,-1282,1201,-1120,656,-52,29,-228,199,-612,287,354,-324,81,-7,199,-486,604,-509,-66,376,339,-531,177,376,-649,-81,221,-1164,1179,-251,125,324,-405,391,442,-332,-140,-221,-560,973,-597,435,-671,567,-391,715,523,-870,-273,464,-464,560,-302,59,870,59,-1128,567,-825,604,81,-214,170,-155,-486,531,-302,1526,-943,-354,-509,1769,-1187,184,361,-413,1223,-442,-125,-641,1422,-354,597,-376,-803,1304,74,-1503,560,-442,-170,-700,766,-464,-567,1437,-2108,1378,-339,472,147,-346,-560,-287,597,317,52,52,-44,-464,251,833,-1083,-74,464,221,-833,59,-66,339,273,-413,-243,1555,-663,-391,-192,-332,1069,-1290,560,-995,708,-582,-228,789,464,-575,170,206,-339,-685,1142,435,-464,486
Dominican Republic,130,290,-322,160,160,-364,242,233,-458,25,58,107,159,251,-501,-43,96,133,24,-123,60,81,86,-362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-245,0,0,0,0,0,0,385,-128,34,46,39,-57,-36,0,-141,-169,379,-78,78,-217,315,-535,84,771,158,-324,208,306,-388,137,-168,-204,35,485,-76,-316,26,240,4,333,-557,241,244,-255,-175,145,71,0,9,-113,212,-107,-165,-178,-322,295,-358,349,10,157,-400,196,186,-248,273,-355,100,-333,442,121,-212,-277,61,123,182,103,-395,82,17,28,13,-375,26,565,-426,101,226,183,6,-81,-351,189,-297,187,-175,242,-31,165,-395,189,292,-268,268,-292,24,267,-231,-307,267,187,-349,39,-42,-16,-710,9,2,1,509,240,-100,-424,79,-53,277,-222,96,-319,109,107,73,-120,88,204,7,-219,-195,157,121,47,-266,168,305,479,-486,-275,254,-143,-10,124,-270,15,236,15,-311,250,229,-296,-227,222,290,-320,244,-212,285,-540,293,172,-385,197,198,-316,233,-296,-298,782,-15,0,-183,0,-234,-227,-32,1,0,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ecuador,-135,-200,946,-942,998,967,451,-332,-732,-239,-47,411,923,-963,174,1036,-1179,169,-1132,-515,-457,73,420,457,151,873,1219,0,0,0,472,-679,329,-1210,129,814,-675,920,-1040,886,-337,-433,1198,-141,506,529,-1478,764,-722,20,-996,-486,731,-756,1248,-65,-93,113,-729,-267,-122,206,-442,635,2029,-312,-504,-2620,329,1121,1027,835,-2482,-470,1430,-825,-529,-422,473,-141,913,-225,-223,-874,-1063,515,376,-963,546,1905,-438,-1289,-110,337,607,-1147,0,668,410,-229,645,-1163,1518,1081,-467,-243,-1695,1530,148,-1050,-897,1810,-334,-575,-698,-145,-172,1470,873,1786,-2007,-1163,449,246,-722,520,265,105,-865,350,962,104,90,-846,346,1038,445,-549,-741,-1,-2004,409,54,515,-11,467,238,2511,-1647,-1305,183,-873,-241,1778,-1459,1267,-637,-163,-194,1020,1095,-668,-1567,-352,283,1515,369,-846,-410,181,-754,1072,-669,678,-1344,709,772,-1282,96,-131,317,-349,489,903,318,126,-69,80,-430,28,-464,391,-976,1159,-265,-156,762,-553,492,-427,-797,64,666,179,-49,140,1021,-77,43,-621,-18,258,-944,-355,-522,1789,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Egypt (Arab Rep.),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
El Salvador,75,207,-269,-72,76,-143,105,-49,278,-167,148,-509,65,328,140,-346,-52,-83,-6,-5,343,124,-147,-166,31,303,-226,0,0,0,0,0,0,0,0,0,272,-138,334,-121,-169,151,-199,231,194,-100,-273,-196,104,92,229,-231,-89,327,-128,0,-67,-176,103,-182,372,-127,34,-86,94,35,-81,-209,-29,6,106,59,166,57,-245,28,79,-99,-77,-61,356,-104,-147,-92,149,-116,233,-135,-105,-221,225,-88,119,-206,176,-204,170,-54,-141,247,-136,198,33,-39,-110,-98,-27,240,-140,-100,245,-82,48,-46,-76,207,29,38,129,-8,0,0,0,0,0,0,0,0,0,0,0,0,12,5,-5,-2,1,1,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-125,360,-461,-166,-84,561,-67,-220,671,79,-126,1191,471,-539,248,-833,1121,-101,47,-624,-211,-191,1209,-924,-381,1242,-295,-653,489,-575,509,298,-46,-97,164,-604,-628,738,260,-831,700,135,-683,729,-318,166,-373,246,163,-900,548,-1086,1241,-383,-34,-817,989,-688,636,190,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eswatini,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Finland,1997,-1142,-1002,118,-457,789,-1069,88,1371,170,-1201,-391,214,-140,-339,22,22,7,-369,111,-892,1253,-715,118,0,634,1312,-1334,-1024,-96,914,420,-796,339,2447,-1187,-818,730,295,-22,-450,1010,-2226,-796,1629,-1128,-693,479,435,192,29,-486,420,1887,-2395,590,1209,1172,-597,-1157,1157,722,-111,-2019,796,147,-509,265,516,-567,7,-155,-88,221,-619,435,88,-383,354,-133,133,-1282,-29,1452,1400,671,752,-192,-1592,-2631,-346,310,-354,700,317,-604,766,-427,-553,1990,-2145,825,346,-523,-199,1739,-1098,162,-354,-995,369,-236,818,-472,66,-88,-96,-663,936,-221,575,501,-567,413,759,-1091,-575,405,-7,1290,-1120,140,-206,-22,582,523,-722,-737,221,-730,1098,-486,-125,1010,766,-2638,-1010,2521,147,-221,-295,-737,457,199,332,-125,2484,-81,531,-302,1415,1157,-1548,-15,-1282,2992,-2823,1194,612,-936,-1172,590,626,-553,251,-877,634,-273,479,538,1201,-626,-125,553,177,-781,118,-1334,413,678,383,-1658,943,-251,1260,-376,-118,-884,-892,-29,-170,-125,-206,936,-29,-162,-265,722,-52,-354,-332,-59,66,-708,-759,1002,619,-317,-722,951,1319,-1526,-22,-236,1164,-118,-1238,-88,-346,339,-391,-228,0,1297,-958,-604,74,-118,-29,22,-376,914,818,494,37,759,-943,774,-3442,936,-1253,693,-258,-7,-44,-988,899,1187,-877,855,-700,-1747,-52,590,-192,346,-206,-15,-413,-52,-501,509,103,700,-302,-302,575,-744,862,44,-1194,-111,1437,-1032,1260,-884,-567,-22,-81,-
France,-1496,2086,-1599,-1002,7075,-4562,811,-3678,3154,1651,-4776,170,1710,-3818,5859,590,4319,-3751,192,2447,-1253,-2071,1069,3051,-1725,-37,3899,-803,1319,-2189,1666,-995,391,-796,4967,-5019,-4768,4931,-2100,450,5218,-5144,1106,899,-2602,6486,-5704,-1223,538,-147,1806,-346,-936,1378,287,302,-7444,3810,-184,1098,-5395,3464,-6685,9588,-5085,2786,1754,-2299,-236,-1231,-1290,-479,88,-1467,2292,-2410,538,-5196,4945,-3663,3331,3604,-1695,774,192,-1061,3781,-3759,-722,-96,1253,-1069,626,531,1223,-1739,1474,-2462,-170,921,-656,-965,-2071,1164,-3530,4901,162,-2705,170,1526,-818,-3457,2373,1503,-4311,-737,862,1813,-3140,855,2005,1570,-74,-1983,-310,1769,-1290,0,-1356,258,1356,1039,-3368,2255,-1946,1577,3980,-1481,-612,-74,1386,1673,-1776,2764,-2307,-2852,391,2012,1459,-1813,1179,-1334,1017,-52,-2889,2845,0,545,1452,-2705,3840,-398,-921,-2314,-538,-3088,-1526,6493,-789,-1857,626,3368,-3744,-103,2852,-2661,545,-243,-3228,-1518,3228,-1334,2580,-1806,214,-295,3272,-2742,737,-1393,-302,914,1209,-22,2270,-420,1599,96,-2123,-2705,-413,1990,-1585,-3191,870,1238,3899,-1975,833,1474,-2683,-759,-3692,5940,980,-6662,-2602,663,1599,2521,2145,-2064,1990,-2056,2204,-6132,4282,-2690,907,759,1363,-199,-671,796,590,-840,-1238,-251,-715,-2771,192,3036,155,-2439,1489,516,-1975,96,147,4009,-1717,-2425,730,-973,-4533,6272,7,-273,2358,-192,-1901,-545,-2248,2211,-1032,2469,1223,-1607,604,74,-693,-1924,177,1275,-818,1128,-2071,1415,1673,-4120,2911,2299,-4768,-1076,796,251,1813,-2889,-3073,2727
Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1882,510,12,704,-278,40,-2956,-1040,-473,-1511,-3528,-2063,1882,510,12,704,-278,40,-2956,-1299,-1071,-962,-2386,-1263,289,-281,235,-328,-459,-328,-2956,0,-890,-890,-1759,-1263,740,-281,235,474,1710,-140,-2859,-952,-45,-1033,-2220,-1465,1010,909,1311,-39,742,-1107,-749,-,140,-,-2623,828,-,-,-,1053,244,-,-3486,-66,-,-,-,-,-,2765,-,-,-,-,-,-,-,-,-,-,132,35,343,182,106,42,13,200,229,-325,26,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Gambia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Georgia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Germany,1813,567,-1850,1216,907,-1526,-1231,-899,2292,-1467,1069,-457,-1327,1327,3913,-192,199,-3855,4245,-96,-2720,1761,-1172,147,1806,251,2167,-2351,641,1282,590,-1393,649,1960,3737,-1754,221,-1120,1887,3412,369,-2344,-575,-52,-59,1680,-2248,1246,5078,-2778,2218,-162,147,2447,656,-1592,2476,-287,-560,-656,-1511,3014,450,-324,-678,-1275,-37,-442,-1017,1246,-612,848,5270,-6500,3066,2462,-155,-1496,162,-2602,6272,-2152,1562,3191,-523,-1282,1201,-1304,2521,1106,-862,125,-1518,442,980,369,1614,-538,2631,-3707,2469,-4216,1518,3309,-2064,-1260,-118,-398,649,-781,567,413,-354,3169,-848,-3471,-1489,1621,-1083,1312,1017,-22,1187,789,-369,2837,722,177,1297,1223,1128,-251,3589,-3118,1688,3154,1363,-3545,1489,-1445,862,2631,-2602,-1540,-1032,1843,1246,-2233,1739,538,-553,-2631,206,1061,-1356,2727,-1983,-1201,2322,280,-1754,-258,-1820,-7,1150,-560,-803,2572,-2174,1732,-2137,-641,1806,-582,1113,-2624,-369,899,-1828,-803,-324,2351,-228,-700,1857,-855,-1304,346,-2432,-1194,1791,-1142,-1231,-7,2786,-2550,1319,-383,-1739,-663,-324,4282,-2977,-2218,2941,715,-228,811,-354,-494,1142,-626,-420,-22,15,-369,295,287,3221,-553,-15,-656,-988,317,221,-1621,1629,1415,1216,-4090,2830,-1924,-1798,2019,1268,-1850,-1909,258,575,-1540,-199,44,995,-3088,2977,-870,-531,228,-1231,3398,-2233,0,781,-302,-2543,2447,1695,-2919,1135,-1246,-2904,2189,-988,848,-796,-1120,3029,-125,-685,479,567,376,-1872,560,-3184,715,332,-125,-1806,-155,346,-3560,509,-811,-1039,1481,-96,-1113,-59,-3722
Greece,2476,965,-2307,125,-759,-1297,-37,766,2837,-1083,2344,-877,-2159,715,1776,1061,-1747,4098,-4916,-1098,560,641,-1386,-140,383,361,825,855,-958,2653,1032,-2174,-1666,553,52,5107,-2115,907,-870,1253,-3501,-1555,1651,339,-914,-929,273,-442,3501,-715,-1901,-1968,1894,398,-634,-280,892,-1489,951,-1098,-516,612,-1017,781,1658,-1216,1179,-228,-1386,-479,1747,391,1201,523,-2167,1894,383,-258,-2366,133,803,877,848,545,-1474,37,907,-1312,-354,1857,346,-1452,-737,-1953,1150,995,-1518,2366,-1282,-103,-1113,2012,59,147,-376,1378,-2233,811,693,-1223,1732,-1010,1128,604,-1791,295,-2572,-892,1076,-1585,361,877,-162,2926,-597,-287,649,162,-1518,590,243,-1356,-604,111,-184,-3169,907,-184,-7,-74,553,-457,-273,-383,-302,398,287,-391,103,-700,1054,-1076,2373,-1304,464,125,-295,-951,2830,-486,973,-1688,-1378,2115,-907,-81,2963,-273,-2329,3088,-324,-1806,111,1223,-634,-258,280,-1570,2292,2100,-1688,-494,1106,-1658,-781,1511,22,-848,892,-1732,1150,-317,-140,1518,118,-3265,3840,-1938,1187,-560,-693,-258,302,-52,-184,81,140,273,-162,-2388,2771,877,-1533,-155,184,-1938,3250,44,140,376,649,1408,-1518,332,-774,2919,-1282,-1644,-3670,1857,-383,-1452,612,1231,-1179,-258,-1422,1253,-1489,2683,464,2322,-3796,177,1820,-2086,2248,-3383,1503,-988,2992,-1776,-656,280,1194,-1356,-140,766,-339,-464,1798,-722,-1717,450,184,-1069,2521,-988,1651,-1938,-590,-44,3103,-1349,-1282,538,125,914,-671,-1938,656,1644,-995,427,177,-295,626,-1673,-1393,5446
