Country,Jan2002,Feb2002,Mar2002,Apr2002,May2002,Jun2002,Jul2002,Aug2002,Sep2002,Oct2002,Nov2002,Dec2002,Jan2003,Feb2003,Mar2003,Apr2003,May2003,Jun2003,Jul2003,Aug2003,Sep2003,Oct2003,Nov2003,Dec2003,Jan2004,Feb2004,Mar2004,Apr2004,May2004,Jun2004,Jul2004,Aug2004,Sep2004,Oct2004,Nov2004,Dec2004,Jan2005,Feb2005,Mar2005,Apr2005,May2005,Jun2005,Jul2005,Aug2005,Sep2005,Oct2005,Nov2005,Dec2005,Jan2006,Feb2006,Mar2006,Apr2006,May2006,Jun2006,Jul2006,Aug2006,Sep2006,Oct2006,Nov2006,Dec2006,Jan2007,Feb2007,Mar2007,Apr2007,May2007,Jun2007,Jul2007,Aug2007,Sep2007,Oct2007,Nov2007,Dec2007,Jan2008,Feb2008,Mar2008,Apr2008,May2008,Jun2008,Jul2008,Aug2008,Sep2008,Oct2008,Nov2008,Dec2008,Jan2009,Feb2009,Mar2009,Apr2009,May2009,Jun2009,Jul2009,Aug2009,Sep2009,Oct2009,Nov2009,Dec2009,Jan2010,Feb2010,Mar2010,Apr2010,May2010,Jun2010,Jul2010,Aug2010,Sep2010,Oct2010,Nov2010,Dec2010,Jan2011,Feb2011,Mar2011,Apr2011,May2011,Jun2011,Jul2011,Aug2011,Sep2011,Oct2011,Nov2011,Dec2011,Jan2012,Feb2012,Mar2012,Apr2012,May2012,Jun2012,Jul2012,Aug2012,Sep2012,Oct2012,Nov2012,Dec2012,Jan2013,Feb2013,Mar2013,Apr2013,May2013,Jun2013,Jul2013,Aug2013,Sep2013,Oct2013,Nov2013,Dec2013,Jan2014,Feb2014,Mar2014,Apr2014,May2014,Jun2014,Jul2014,Aug2014,Sep2014,Oct2014,Nov2014,Dec2014,Jan2015,Feb2015,Mar2015,Apr2015,May2015,Jun2015,Jul2015,Aug2015,Sep2015,Oct2015,Nov2015,Dec2015,Jan2016,Feb2016,Mar2016,Apr2016,May2016,Jun2016,Jul2016,Aug2016,Sep2016,Oct2016,Nov2016,Dec2016,Jan2017,Feb2017,Mar2017,Apr2017,May2017,Jun2017,Jul2017,Aug2017,Sep2017,Oct2017,Nov2017,Dec2017,Jan2018,Feb2018,Mar2018,Apr2018,May2018,Jun2018,Jul2018,Aug2018,Sep2018,Oct2018,Nov2018,Dec2018,Jan2019,Feb2019,Mar2019,Apr2019,May2019,Jun2019,Jul2019,Aug2019,Sep2019,Oct2019,Nov2019,Dec2019,Jan2020,Feb2020,Mar2020,Apr2020,May2020,Jun2020,Jul2020,Aug2020,Sep2020,Oct2020,Nov2020,Dec2020,Jan2021,Feb2021,Mar2021,Apr2021,May2021,Jun2021,Jul2021,Aug2021,Sep2021,Oct2021,Nov2021,Dec2021,Jan2022,Feb2022,Mar2022,Apr2022,May2022,Jun2022,Jul2022,Aug2022,Sep2022,Oct2022,Nov2022,Dec2022,Jan2023,Feb2023,Mar2023,Apr2023,May2023,Jun2023,Jul2023,Aug2023,Sep2023,Oct2023,Nov2023,Dec2023,Jan2024,Feb2024,Mar2024,Apr2024,May2024,Jun2024,Jul2024,Aug2024,Sep2024,Oct2024,Nov2024,Dec2024,Jan2025,Feb2025,Mar2025,Apr2025,May2025,Jun2025,Jul2025,Aug2025,Sep2025,Oct2025,Nov2025,Dec2025,Jan2026,Feb2026
Czech Republic,88,73,81,73,88,95,95,110,103,81,73,66,81,73,51,81,88,81,95,110,110,81,73,51,37,44,44,44,44,37,44,51,44,37,29,15,29,44,37,29,37,29,44,37,37,37,37,29,29,22,29,29,29,29,29,29,37,15,15,15,15,15,15,7,7,7,7,7,7,7,15,7,7,7,15,7,15,15,15,15,15,15,7,15,7,7,15,15,15,15,15,15,15,15,15,7,15,15,7,7,15,7,15,15,15,7,15,15,7,15,15,15,7,7,15,7,15,15,7,15,15,7,15,7,7,15,15,15,15,15,15,15,15,15,7,15,15,22,15,15,15,22,7,22,22,7,15,22,15,15,15,15,22,15,22,15,15,15,15,15,22,15,22,15,22,15,22,15,22,15,15,15,22,15,15,22,15,22,15,15,15,15,15,7,15,22,15,7,15,15,22,15,15,15,15,15,15,7,15,15,15,15,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,9460,8456,8876,9333,9303,8052,8112,6913,7393,8621,9520,8089,8044,8771,8651,8524,7550,8456,7752,7602,9572,8082,9220,7767,9460,7325,8576,10134,10703,8703,10389,8202,10254,9722,9385,9063,8464,8569,8381,11714,8741,8883,8044,8269,7497,8187,7924,7423,7453,6801,8134,6636,7790,8906,8127,6674,4876,7333,6531,7408,5917,5632,6756,6704,6741,5812,5363,5985,4846,5940,5640,5093,6666,4546,6292,5445,5595,4809,5767,4591,4756,5460,4794,6104,5557,4680,4643,5771,5395,5446,5771,6581,6449,4650,4201,3936,5071,3095,5004,5933,4776,3420,4901,3147,5483,6390,4466,4960,4216,3457,5351,4938,5520,4569,4429,4422,4481,4628,3995,3604,4429,3228,4039,4068,4488,2852,4054,4009,1658,4024,3390,4407,3597,5071,5144,4061,4127,2093,3950,4090,3766,2948,3530,3059,2955,2299,3810,3191,2587,1658,2793,3184,2292,3132,3434,4017,2631,2204,2358,3398,2594,3147,2218,2992,4658,2793,2616,1732,2904,1341,2366,3464,2697,2373,2955,2852,1688,2602,1732,1592,2005,2594,2985,1518,2727,2248,2896,1739,4444,2056,2314,2638,2299,892,1828,2056,1828,1268,1312,1437,1798,1754,2646,1607,1813,1791,1798,1223,2240,1540,538,951,1747,1157,1187,988,1445,310,1061,973,464,870,479,251,597,479,1120,0,494,251,936,486,936,1150,0,243,479,251,612,464,1260,0,1113,251,214,243,243,199,0,243,464,0,0,450,0,0,0,0,0,236,251,0,243,464,0,435,236,199,538,575,0,413,1010,575,1024,567,192,450,494,936,789,995,147,590,973,766,251,1047,626,1024
Dominican Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ecuador,7084,6055,6078,8129,6573,6359,7429,8210,7459,7603,6754,6483,6711,7351,6483,5612,6066,6262,7984,7206,6716,5612,4642,5418,10169,9785,2250,5747,5357,6182,10673,11698,10623,12101,9918,10521,11266,10193,11147,10362,10761,11521,9744,10307,10436,10362,12529,12969,12427,11568,12428,12137,10208,10106,9375,11116,12310,11606,12147,10676,13304,9210,0,9315,9224,11842,12239,10209,10910,10224,8728,9835,12524,12093,9269,10980,11191,10860,9951,10633,8790,10881,9090,11408,10788,9464,9951,10290,10168,9090,10695,11036,9510,9052,8910,11036,9548,8484,11191,11190,9796,11430,9703,9827,11040,11005,9480,11253,10726,11060,11253,8460,10912,10680,9703,10354,9360,9083,9510,9269,13051,10904,10261,9900,11439,10260,10943,11036,11460,10509,9420,11067,10509,11816,11780,10530,10912,11880,12183,12028,13050,11811,11520,12400,11935,10780,13113,9300,14849,13050,13082,14663,12390,13485,15000,13051,14446,12040,13299,11220,12431,13020,14570,13268,12630,11563,11940,12059,11749,10469,12121,10560,13640,11550,13640,12276,12270,14136,11610,12586,11842,11536,11811,11940,11966,11220,11656,11656,11850,11377,11070,10602,12090,8820,11129,11460,10819,11490,11222,12431,11520,11501,10320,11346,11625,10416,12555,13440,11811,11430,12307,12555,13200,11563,12690,11594,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Egypt (Arab Rep.),1459,1837,1837,1851,1793,1263,1256,1249,1256,733,1771,1263,1517,1699,2200,1474,1365,3528,1111,1096,1423,1256,1176,1096,1771,1162,1771,1125,1147,566,1154,1154,2389,552,1154,1706,1183,1750,1154,1750,1241,1154,1176,1191,1721,1162,1771,1191,1822,1764,1198,1750,1800,1779,1786,1786,1786,1750,1793,1793,1191,1793,1793,1779,1808,1742,1735,1771,2396,1779,1735,1779,1779,2730,2207,3202,2011,3703,2505,2091,2214,3187,1292,3078,3252,2810,3064,2512,2599,2933,3804,3202,3136,1830,2955,4240,1597,2229,2185,3216,1583,2178,2222,2178,2134,2294,1764,1764,1721,1699,2236,3187,2715,2585,3216,2113,2715,2614,2919,2650,2142,2643,2672,2672,2657,3129,2432,2693,3006,2113,2977,4138,2352,3594,2614,3267,2178,3086,2643,3274,2127,3986,3572,2432,2998,3231,3993,3746,2991,3579,2251,2105,3579,3405,5234,5583,4610,5757,4145,5264,5285,4211,4646,4704,4189,4167,5307,4392,4617,3049,5743,5597,4995,4211,5888,5481,5561,5786,6541,2831,4327,4937,4690,3594,5271,3376,3303,5489,4356,3782,3957,3703,2991,4283,3449,3521,4479,3499,2882,4385,2882,3107,3194,3267,1583,2476,3035,2715,2323,2737,2236,3071,3071,3194,3710,2744,2744,2265,2265,2911,3659,3238,2352,3180,3688,4167,3913,3238,2824,1873,2875,3035,3717,2962,4421,5387,3942,2991,3550,2919,2389,2831,2396,2810,1880,2251,1815,1786,871,1771,3187,1822,1815,1002,2381,1982,2330,1909,2911,4371,1510,2948,1561,2977,878,436,995,566,1902,987,966,966,1365,2679,1888,247,0,1525,958,1467,951,1408,958,1931,-,-,-,-,-,-
El Salvador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3503,2520,3937,3570,3596,2850,3503,3503,2610,3596,2820,2542,3565,4205,3565,4500,1550,3510,3565,4278,3570,3503,1860,4278,3627,1652,3472,3600,2573,3600,2573,2604,2520,2604,1950,3255,3596,1904,2697,3660,2046,2580,3441,1922,2550,1612,2040,1426,1550,2296,961,2550,651,2370,1953,2542,660,2356,960,1426,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eswatini,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,155,0,0,0,0,0,15,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7099,5945,7161,6720,6634,6240,5053,7750,4440,7099,7950,5704,5890,5460,5580,4650,7316,6360,6820,3720,7110,5890,5190,4557,6820,4676,5952,0,3751,6600,5208,0,4590,4774,4500,6138,8091,6552,6944,5310,6417,7020,6262,7533,4110,6448,6450,6448,4898,5394,6975,6900,6293,8280,4154,-,4770,-,6510,6324,-,-,-,5490,4154,-,4681,6541,-,-,-,-,-,5516,-,-,-,-,-,-,-,-,-,-,4960,6468,5456,6210,6448,6420,6882,6634,5850,6913,7590,7192,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Gambia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Georgia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Germany,0,0,0,0,0,1204,591,606,2446,3142,1294,598,0,0,299,150,3216,150,449,135,142,150,157,0,0,150,0,2805,1623,2902,598,0,0,0,82,135,823,2087,0,0,150,875,726,67,75,217,90,142,299,217,150,1361,853,0,75,367,142,0,150,494,1264,0,808,1496,0,75,441,217,217,217,217,217,209,411,217,172,0,0,0,0,0,0,0,0,604,0,111,0,0,0,0,0,0,0,0,96,0,206,0,2344,0,0,0,0,0,0,2100,553,413,0,0,0,0,0,265,965,626,501,0,0,236,0,0,0,0,509,0,258,405,22,0,0,251,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,1002,0,0,626,671,0,0,0,0,0,103,52,0,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,0,0,0,0,0,140,22,0,500,529,919,735,309,272,500,492,515,184,500,2161,1771,610,44,764,581,441,684,639,0,1014,0,647,941,507,0,515,515,566,397,603,382,662,559,654,515,581,581,735,573,595,654,316,456,662,485,720,529,691,970,1095,713,882,764,809,96,441,0,676,691,706,0,1272,926,816,786,639,654,794,676,713,404,779,515,110,936,907,929,914,74,472,641,612,52,582,678,560,538,575,155,383,427,766,626,634,0,634,744,730,567,685,567,708,103,265,398,604,0,228,442,523,435,427,96,0,0,0,0,0,59,155,310,427,383,0,0,0,0,317,0,0,199,0,0,170,0,0,0,0,273,0,0,0,0,162,0,0,0,192,0,0,0,0,214,0,0,0,184,0,0,0,295,0,0,302,0,0,0,332,0,221,0,273,0,0,302,0,0,0,287,0,0,339,0,0,0,427,0,0,420,0,0,332,0,310,0,0,0,413,0,280,221,450,0,214,0,214,0,0,221,0,0,0,221,0,0,0,0,221,0,0,0,206,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929,0,0,0,0,0,0,228,0,0,0,0,0,206,0,0,0,0,162,0,0,0,133,0,0,0,0,0,0,0,0,0,0
Grenada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Guatemala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,436,784,417,630,628,442,672,489,668,440,751,527,536,521,257,534,721,529,528,244,792,268,520,545,499,523,532,487,485,261,534,271,450,529,502,268,525,533,263,510,548,267,531,272,271,526,270,531,259,532,274,528,527,280,255,0,262,530,264,536,263,270,528,265,263,263,516,262,532,267,263,277,543,266,263,0,332,332,344,321,333,309,324,320,304,310,300,318,0,0,233,235,475,229,237,232,215,243,526,253,247,255,262,263,253,269,253,268,242,263,244,243,242,246,245,246,246,492,245,246,241,242,251,255,275,252,250,252,226,239,278,260,239,274,272,262,272,258,269,271,272,272,260,270,272,261,0,542,257,0,278,277,277,277,0,529,278,0,264,255,250,266,276,240,0,276,240,284,0,285,280,0,280,280,0,288,281,0,280,272,0,271,0,281,281,0,285,0,281,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,270,199,128,-,-,-,-,-,-,-,-
Guyana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
