Country,Jan2002,Feb2002,Mar2002,Apr2002,May2002,Jun2002,Jul2002,Aug2002,Sep2002,Oct2002,Nov2002,Dec2002,Jan2003,Feb2003,Mar2003,Apr2003,May2003,Jun2003,Jul2003,Aug2003,Sep2003,Oct2003,Nov2003,Dec2003,Jan2004,Feb2004,Mar2004,Apr2004,May2004,Jun2004,Jul2004,Aug2004,Sep2004,Oct2004,Nov2004,Dec2004,Jan2005,Feb2005,Mar2005,Apr2005,May2005,Jun2005,Jul2005,Aug2005,Sep2005,Oct2005,Nov2005,Dec2005,Jan2006,Feb2006,Mar2006,Apr2006,May2006,Jun2006,Jul2006,Aug2006,Sep2006,Oct2006,Nov2006,Dec2006,Jan2007,Feb2007,Mar2007,Apr2007,May2007,Jun2007,Jul2007,Aug2007,Sep2007,Oct2007,Nov2007,Dec2007,Jan2008,Feb2008,Mar2008,Apr2008,May2008,Jun2008,Jul2008,Aug2008,Sep2008,Oct2008,Nov2008,Dec2008,Jan2009,Feb2009,Mar2009,Apr2009,May2009,Jun2009,Jul2009,Aug2009,Sep2009,Oct2009,Nov2009,Dec2009,Jan2010,Feb2010,Mar2010,Apr2010,May2010,Jun2010,Jul2010,Aug2010,Sep2010,Oct2010,Nov2010,Dec2010,Jan2011,Feb2011,Mar2011,Apr2011,May2011,Jun2011,Jul2011,Aug2011,Sep2011,Oct2011,Nov2011,Dec2011,Jan2012,Feb2012,Mar2012,Apr2012,May2012,Jun2012,Jul2012,Aug2012,Sep2012,Oct2012,Nov2012,Dec2012,Jan2013,Feb2013,Mar2013,Apr2013,May2013,Jun2013,Jul2013,Aug2013,Sep2013,Oct2013,Nov2013,Dec2013,Jan2014,Feb2014,Mar2014,Apr2014,May2014,Jun2014,Jul2014,Aug2014,Sep2014,Oct2014,Nov2014,Dec2014,Jan2015,Feb2015,Mar2015,Apr2015,May2015,Jun2015,Jul2015,Aug2015,Sep2015,Oct2015,Nov2015,Dec2015,Jan2016,Feb2016,Mar2016,Apr2016,May2016,Jun2016,Jul2016,Aug2016,Sep2016,Oct2016,Nov2016,Dec2016,Jan2017,Feb2017,Mar2017,Apr2017,May2017,Jun2017,Jul2017,Aug2017,Sep2017,Oct2017,Nov2017,Dec2017,Jan2018,Feb2018,Mar2018,Apr2018,May2018,Jun2018,Jul2018,Aug2018,Sep2018,Oct2018,Nov2018,Dec2018,Jan2019,Feb2019,Mar2019,Apr2019,May2019,Jun2019,Jul2019,Aug2019,Sep2019,Oct2019,Nov2019,Dec2019,Jan2020,Feb2020,Mar2020,Apr2020,May2020,Jun2020,Jul2020,Aug2020,Sep2020,Oct2020,Nov2020,Dec2020,Jan2021,Feb2021,Mar2021,Apr2021,May2021,Jun2021,Jul2021,Aug2021,Sep2021,Oct2021,Nov2021,Dec2021,Jan2022,Feb2022,Mar2022,Apr2022,May2022,Jun2022,Jul2022,Aug2022,Sep2022,Oct2022,Nov2022,Dec2022,Jan2023,Feb2023,Mar2023,Apr2023,May2023,Jun2023,Jul2023,Aug2023,Sep2023,Oct2023,Nov2023,Dec2023,Jan2024,Feb2024,Mar2024,Apr2024,May2024,Jun2024,Jul2024,Aug2024,Sep2024,Oct2024,Nov2024,Dec2024,Jan2025,Feb2025,Mar2025,Apr2025,May2025,Jun2025,Jul2025,Aug2025,Sep2025,Oct2025,Nov2025,Dec2025,Jan2026,Feb2026
Cuba,720,1071,1316,1061,774,671,471,708,1247,1607,1484,1162,0,0,0,0,0,0,0,0,0,0,0,0,2717,2956,1563,1798,2219,2321,2610,2353,2378,2964,1661,2363,2804,2200,2632,2538,2532,2815,2379,2629,2438,2512,1867,2497,1327,990,1148,1048,1325,1070,1040,1333,1429,1562,1178,1329,1009,1413,1446,1395,1298,1636,1147,1538,1288,988,943,1379,1407,3079,3147,3003,3782,3340,3373,3014,2845,3396,3101,3257,2547,2625,3111,2854,2893,2250,2961,3001,2680,2698,2720,1346,2466,2228,2937,2861,2307,3155,2523,2967,2761,2945,2179,1351,2253,2791,3071,2318,2876,3034,2939,2639,2836,2996,2554,1664,2882,2922,3052,3141,3110,3222,3099,2793,1933,3187,2397,2262,2498,3050,2920,2563,3046,3067,3136,3729,3157,3029,2827,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Cyprus,-,-,-,-,-,-,-,-,-,-,-,692,388,646,752,714,456,737,684,790,692,167,684,714,714,441,540,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Czech Republic,4284,3169,3818,3826,4246,3925,4307,3612,4314,4574,4276,4337,4207,3910,3703,3810,4246,3528,4521,4635,4085,4406,5200,4986,4062,3772,4032,3230,4971,4032,4017,4856,4902,5360,5231,4979,4795,4353,4108,4398,5162,5605,5788,5811,5612,5582,5528,5353,5154,4299,3742,5124,5612,5528,5803,5803,5612,5047,5727,5017,5299,5040,5506,5605,5315,5620,5689,5880,2772,3009,3986,5612,5208,5307,4605,5780,5422,5880,5849,6078,5849,5391,5605,5147,4927,5050,5306,4362,3798,4576,5808,6118,5307,4976,5565,5049,4891,4716,5129,5533,5608,5341,5941,6003,5559,5747,5668,5045,4900,4430,4286,5168,5794,5720,5818,5993,2354,4453,5394,4997,4582,4778,4640,4984,4982,5245,5294,5623,5706,4912,4988,5002,4642,4547,4392,5041,4783,4299,5108,5584,3784,3526,5012,4894,4633,4458,5003,5174,5656,5434,5886,5780,4966,5358,4995,5299,5017,5140,4617,5564,5835,5682,5911,5037,4391,4637,4164,4212,4127,4196,3373,2478,3127,2824,2813,2886,2795,4730,5534,5436,5121,4927,5648,5427,6018,5710,5704,6048,5634,5904,4386,4318,5167,5348,4872,3047,4649,5788,5981,5946,4810,5599,5795,5425,4911,4869,5445,4548,5717,5274,5922,5859,5680,5594,5535,5104,5335,4382,3831,1854,2092,2683,5086,5433,5362,5562,4827,3959,4399,4465,4817,4238,5069,4177,5375,5347,5367,5519,5355,5126,5180,4834,4156,3634,5011,5187,5484,5590,5636,5780,5472,5437,5016,4885,4620,4802,5181,5338,5668,5703,5205,5350,4708,5082,5116,5193,4765,2406,2989,3698,5174,3920,4679,5963,5243,5219,4803,4159,4672,4555,4511,4795,3688,4553,5232,5681,5467,5543,4937,4201
Denmark,5166,4679,4858,4141,4679,4686,5173,4937,4578,3611,3898,4887,4593,4578,5144,4894,5417,5023,5109,5352,3919,4285,5238,5202,5130,4994,4636,4894,4815,4349,5187,5195,3740,5216,4263,4650,4887,4571,4922,3217,3575,4930,5209,4758,4005,4729,3826,5180,5030,4629,4363,4836,5159,3181,5438,4141,4005,5152,4894,5223,5123,4414,4342,3955,3611,4722,4449,4392,4793,5187,4457,5173,4199,3912,3898,3224,4679,4414,4887,4715,4808,5159,4163,4349,5479,5077,5400,4852,5208,4518,5039,4047,3732,4245,4836,4887,4978,4568,4851,4556,4859,5143,5154,4603,3133,2514,3407,4825,4870,4225,3135,3716,4879,4649,4542,4817,3996,2865,3335,4844,4807,4474,4810,4789,4047,4460,5176,5182,4362,5256,5223,5220,5605,4169,5342,5597,5746,5400,5471,4806,4747,5861,5648,5986,5393,4898,5056,5454,5641,5290,5331,5520,5549,5320,4833,6064,5687,5027,5754,5434,6120,6194,6016,6160,4186,5970,5965,6070,6354,4924,5999,4179,4022,5850,6224,6217,6246,6069,6080,6018,5784,5052,6013,5409,5960,5539,6158,5747,4207,5063,5732,5933,5869,5537,5607,5967,6044,5934,5921,5662,5164,4981,5856,5581,5979,5181,5643,5269,5837,4832,5404,5387,4717,5438,5664,5907,5704,5164,4761,5327,5421,5004,5470,5015,3789,5501,4874,4923,5099,4531,5160,5075,5024,4986,4979,5302,4716,5211,5048,5338,5020,4539,3920,5196,5922,5167,5409,5154,5719,3902,5296,5071,4981,4548,5338,4771,5563,4759,5072,4259,5380,5532,5152,5987,4846,4718,4276,4094,4898,4792,5206,4787,3527,4974,4929,5709,4460,4530,4105,4694,5245,5155,5477,5660,5250,5441,5588,5302,5492,4417
Dominican Republic,921,868,918,970,970,905,893,901,876,0,0,0,695,896,1030,953,983,796,893,938,913,927,914,926,746,1146,1080,1020,788,1261,1095,1241,1019,1287,1085,1277,1155,876,1159,1255,934,1241,1160,1200,763,1176,961,1086,1123,1291,1109,1358,1198,1352,1227,1246,1193,1242,1186,1311,1259,1331,438,1073,337,1213,1242,1287,1274,1148,540,1076,1010,1030,1573,1098,1155,1082,1196,1125,918,810,795,892,857,723,340,754,795,796,1015,799,767,784,758,854,803,739,841,690,856,825,860,889,794,831,762,876,878,798,88,838,639,798,896,880,820,854,863,835,839,831,919,848,878,843,877,891,830,778,0,55,647,599,627,664,560,615,691,702,708,754,636,643,644,582,660,627,603,653,666,704,669,658,643,641,209,0,0,0,0,397,706,640,641,679,694,655,681,633,670,682,691,680,679,214,0,568,538,600,606,589,568,654,559,0,394,614,605,552,0,381,620,607,671,620,645,621,616,594,643,643,624,659,628,584,563,456,505,616,638,638,641,659,616,617,427,83,293,-,96,-,394,410,297,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ecuador,4473,4223,3338,3478,4197,4249,3388,3549,3992,3943,3789,3984,3147,2583,2761,2493,3248,2897,2777,3071,2770,2811,2784,3397,3689,3238,3993,3728,4038,3910,3779,3368,3675,4384,3431,3358,3868,3205,3690,3523,3580,3331,3209,3413,3973,3778,3338,3790,3134,2820,3508,3629,3344,3925,3659,3822,3824,3841,3736,3893,4954,3619,3937,3934,2816,3649,3991,4447,4282,4111,1019,5066,3813,3712,4650,4020,4402,4050,3782,5890,4500,4340,4650,4495,4681,4032,4185,4290,4712,4530,4650,4402,4470,4402,4410,4650,4340,3640,3069,3060,3999,4500,4278,3627,3600,3999,3900,4123,4712,3808,4092,3780,3844,4170,4495,3999,3630,4185,3930,3689,4464,4205,3720,4110,3968,3690,3100,4371,4230,3968,4290,4309,4557,3276,2976,3270,4030,3600,3472,3937,4230,3906,3870,2604,3441,2828,3472,4350,3627,4260,3720,3286,2970,2108,2880,3503,2232,2688,3348,3150,2697,3270,2945,3379,3120,3131,3240,4185,4588,4350,4743,4110,3472,3510,3782,3472,4170,3658,4350,3658,3813,3108,3813,3060,3906,3960,4371,4247,4440,4433,4530,4464,4681,3976,4557,4080,4619,4440,4712,4681,4800,4743,4320,4557,4805,4648,3751,3660,4278,4350,4836,4774,4890,4309,4350,3596,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Egypt (Arab Rep.),12924,12002,12512,11910,13319,12450,12970,13401,12363,12788,12416,12550,13040,11389,12641,12548,13051,12605,12615,13335,12443,12778,12727,13184,13145,11780,12918,12537,12958,12423,12860,13140,12653,13254,13389,14154,14512,11797,13302,13438,14811,13840,14601,14158,12403,13520,12933,13988,13565,12628,13172,12650,13355,12714,12916,14079,13456,13637,13461,13141,13109,11895,13415,13411,13100,12821,13900,13960,14145,13861,13583,14848,14211,12966,14455,14042,14199,13983,14075,15388,14695,14604,13531,14139,13470,11697,12247,12569,13162,13683,12852,13807,13738,14645,13477,14728,14099,13300,15241,15472,16009,14990,16424,19285,18227,18522,18688,17856,18349,15683,17024,14200,16284,16791,18078,17097,16991,16606,14724,15414,16102,15286,15463,14619,17136,16070,17411,15735,15591,17279,16996,17150,16015,10266,15829,14788,15518,15370,14120,14639,16421,14102,15248,15787,14643,13558,14423,16010,16256,16426,16456,15983,14296,16281,16257,15859,16522,13654,17291,16076,17228,14956,16115,16852,15053,16279,15626,17037,17757,16140,17419,14491,15140,13901,14324,14588,13693,15395,14575,15996,16351,14497,15531,14938,14540,15482,15786,17863,14880,14874,14738,15118,15140,13547,15883,17071,16628,15542,16541,16255,16789,16248,16483,13258,16218,14940,16964,15669,16983,15709,18038,17600,17542,18757,16971,19750,20712,19262,19052,17860,18162,17072,19415,16292,17264,18357,17414,17281,18867,16640,14579,15472,18871,17178,16661,18034,19704,20125,18347,19745,20287,15354,19124,16429,16406,15714,15226,15568,16337,18941,18080,18116,18123,15470,15666,16449,15581,17496,15771,16884,15527,15363,15695,14862,15853,14323,16209,14617,16224,15684,15677,15594,15086,15037,15114,18227,15726,13555,15730,14787,14635,15421,15738,15440,-,-,-,-,-,-
El Salvador,645,501,615,581,579,564,558,482,542,601,549,534,674,488,589,519,572,571,573,347,570,514,558,543,555,453,441,0,0,0,0,0,0,0,0,0,297,451,480,488,511,490,562,493,389,502,463,568,414,505,633,297,292,543,542,529,558,559,460,564,535,470,479,559,556,605,518,560,513,515,493,526,352,518,526,487,490,449,417,426,394,486,478,408,555,519,501,476,470,418,476,450,260,560,522,553,512,433,495,462,459,500,364,396,379,386,376,498,495,447,426,447,332,389,483,396,314,329,278,498,382,430,514,453,512,414,426,424,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eswatini,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0
Finland,8661,7273,7517,8637,8835,8188,8724,8211,8148,8054,7951,8204,8558,7714,8172,7620,8275,7643,8298,8527,8219,8535,8519,8842,8543,7738,8606,8551,8866,8393,8937,8700,8172,8842,7872,8827,8764,8022,8598,8850,8992,8424,8866,7107,2903,8243,8693,8677,8913,7880,9040,8661,9442,9134,9284,8338,7415,8282,8645,9261,8653,8219,8992,9016,9426,8558,9970,10231,9836,8677,7154,9868,9505,8693,10128,8243,9418,9040,9986,9355,8937,9884,9639,9884,9031,8519,9122,8399,8831,8774,9910,9385,9188,9115,9725,9974,9756,8388,9347,1641,6541,8546,9143,9579,10326,10212,9759,9743,9376,8733,9125,8085,8270,9528,9753,9717,9030,8701,9282,10739,9361,8982,9915,7396,7878,8981,8990,9601,8708,8860,8250,9350,9640,8574,8761,7545,9190,8727,10051,9759,9886,10109,8042,9221,9652,7448,9050,9126,9111,8744,9771,8663,8363,8305,8785,9353,9605,8764,9564,5266,897,5563,9927,9438,9510,8882,8617,7954,8580,8446,9902,9958,9913,9596,9866,9736,8454,8289,7903,10037,10078,8881,9539,8659,10044,9632,10284,9594,8443,8017,9566,10237,10370,9126,9984,8827,9670,9270,10089,9701,8978,8635,8941,9051,9652,8395,9857,9114,9703,9466,9859,9483,8407,9219,9094,9224,10105,8985,9698,7825,7248,6956,8476,9145,8465,8220,7851,8169,8391,7229,7775,3160,0,2313,7661,7592,7554,7892,7934,8227,7881,7244,8267,7712,7746,7779,8207,7887,7275,6549,6977,7904,7601,6905,7353,7293,7777,7407,8040,7914,7635,7971,7603,8143,7563,7062,8105,2455,569,7209,8132,7947,7934,8197,7819,8846,8472,6999,7874,7883,8034,7958,8411,8544,7923,8137,7650,8151,7895,-
France,53194,46515,47988,52053,53111,52084,54826,52325,50059,48766,51147,54154,51298,50270,53058,51721,54146,52514,58325,57259,55703,59655,58181,60954,58672,56330,55627,57546,54388,52597,58619,57955,54517,54297,52265,59375,59768,50467,57259,55945,49416,49749,57123,58287,53187,48880,55990,60440,57743,47180,53308,50791,52159,52522,56066,58468,57652,57131,56995,60456,59632,50640,50285,48729,60463,50535,58907,57199,53338,51948,55136,56685,59534,51638,52454,55582,56549,57305,58839,60871,58536,60516,55272,53859,49381,51309,53135,51775,58921,54141,55663,51977,47261,47120,45645,47256,44610,41259,49915,50740,50678,47875,52048,52875,52007,24580,43901,50868,50916,44027,44100,41766,48055,47436,48820,49367,46604,45987,45558,49834,43522,37839,37676,35634,37642,41711,47338,45455,36985,38873,37604,39326,37080,37893,38543,39582,40934,42453,43501,40663,36563,32913,36933,32662,37951,35006,37186,36963,36129,35135,41349,43364,39784,40684,38214,39843,38710,37451,43310,38397,37625,33692,37377,38279,40311,42451,37719,38243,40225,37978,39782,40868,31324,24020,41475,41867,40012,42553,42843,42898,39338,33493,37013,39262,38542,38040,41352,42626,40307,41349,41030,41066,40708,36408,35418,32888,28480,34441,40019,42066,40769,41623,36447,38199,39569,36424,36594,35104,34458,30268,37234,39038,32793,29171,26810,28705,26973,25460,19264,17733,19778,24204,27879,25707,28052,30030,26613,21039,20096,17512,22279,21246,23324,22821,26487,27413,24009,23553,25271,25515,25968,22650,26215,25514,27515,26888,32121,33879,27520,15475,27770,32357,32710,29532,18205,20948,31716,31671,33948,35139,33478,31375,30096,30671,26960,26399,26248,26289,28573,31597,32868,31824,30570,31171,32104,33657,32434,26838,30582,25754,25801,30273,34912,34195,32019,32970,32921,34043,31796,29365
Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,589,638,403,360,434,930,620,713,690,682,570,496,527,336,620,690,651,570,558,558,300,0,60,341,403,476,310,660,527,540,434,496,420,372,300,186,310,224,310,240,310,180,434,465,480,310,330,310,589,58,434,600,186,270,558,-,450,-,570,651,-,-,-,540,496,-,651,465,-,-,-,-,-,504,-,-,-,-,-,-,-,-,-,-,496,616,434,540,279,210,279,558,420,186,0,217,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Gambia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Georgia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,37,-,37,14,22,23,0,0,14,0,37,0,7,0,14,21,21,0,14,14,0,0,0,14,14,28,37,51,14,21,14,20,7,35,0,0,36,9,17,68,31,22,14,14,9,28,22,36,9,45,0,28,36,22,31,42,15,9,28,28,28,22,42,14,28,51,9,22,14,0,31,31,54,38,38,61,103,61,88,43,21,45,17,90,25,45,24,59,9,66,9,43,43,28,9,28,22,22,36,29,22,22,204,751,605,-
Germany,71640,65837,73609,70109,68980,67932,72324,73824,69916,69411,70919,73148,72985,67464,72829,73052,71744,68809,65072,73527,74040,76076,74018,73498,73839,70533,68586,72524,75355,72799,78691,78238,74515,79211,72078,77383,77822,70028,76655,72071,77235,73847,76603,80965,77800,78884,77279,79449,75006,69597,69976,74709,80474,76001,79360,80645,71989,73423,78483,77391,75080,69887,74686,71239,73104,75422,78193,72569,75571,76224,73847,77161,75935,69783,78751,72732,71610,71670,75496,73297,64151,75556,73490,72636,70629,66484,74085,74210,72246,72208,73948,73449,69701,68796,65809,65604,65790,57629,61603,64141,67324,67792,69465,70203,68262,69132,68851,67896,68043,60692,62038,62676,65157,62129,70882,70504,65788,70345,66103,68203,66029,63317,64309,65207,65527,61875,68308,69547,69476,71877,69582,67887,66775,60670,64432,58048,66302,67370,68553,65959,63009,68137,65967,65531,65227,59830,63745,65810,63634,57117,64071,69842,64921,66029,64663,66948,66477,63013,63453,64200,70217,67405,67214,67330,64513,64606,64085,67013,67469,62592,67097,61808,65188,66282,69510,70357,67061,67772,65633,69020,66381,58138,64447,65041,62473,60288,66069,68637,67903,67911,66012,69707,68154,61290,64280,62959,65099,65459,67465,66289,54393,54351,57600,61635,65151,56483,62314,61029,59996,60356,66923,64872,62422,65753,62828,65362,65491,61818,60038,52540,61463,59318,62208,61592,58046,61720,57374,56383,56075,50577,56757,59290,58390,56297,60554,64211,59685,66384,64744,66359,60774,57242,62293,64636,63890,65845,65961,61044,63382,66092,64158,64661,59982,53927,57882,53993,56225,59202,61035,61959,56036,54630,53512,61163,60065,59792,62782,62694,65156,62854,64934,64023,59644,58886,61202,63014,61602,53486,59686,57573,57049,57502,61411,64442,58018,62813,61670,62330,58373,56034
