Country,Jan2002,Feb2002,Mar2002,Apr2002,May2002,Jun2002,Jul2002,Aug2002,Sep2002,Oct2002,Nov2002,Dec2002,Jan2003,Feb2003,Mar2003,Apr2003,May2003,Jun2003,Jul2003,Aug2003,Sep2003,Oct2003,Nov2003,Dec2003,Jan2004,Feb2004,Mar2004,Apr2004,May2004,Jun2004,Jul2004,Aug2004,Sep2004,Oct2004,Nov2004,Dec2004,Jan2005,Feb2005,Mar2005,Apr2005,May2005,Jun2005,Jul2005,Aug2005,Sep2005,Oct2005,Nov2005,Dec2005,Jan2006,Feb2006,Mar2006,Apr2006,May2006,Jun2006,Jul2006,Aug2006,Sep2006,Oct2006,Nov2006,Dec2006,Jan2007,Feb2007,Mar2007,Apr2007,May2007,Jun2007,Jul2007,Aug2007,Sep2007,Oct2007,Nov2007,Dec2007,Jan2008,Feb2008,Mar2008,Apr2008,May2008,Jun2008,Jul2008,Aug2008,Sep2008,Oct2008,Nov2008,Dec2008,Jan2009,Feb2009,Mar2009,Apr2009,May2009,Jun2009,Jul2009,Aug2009,Sep2009,Oct2009,Nov2009,Dec2009,Jan2010,Feb2010,Mar2010,Apr2010,May2010,Jun2010,Jul2010,Aug2010,Sep2010,Oct2010,Nov2010,Dec2010,Jan2011,Feb2011,Mar2011,Apr2011,May2011,Jun2011,Jul2011,Aug2011,Sep2011,Oct2011,Nov2011,Dec2011,Jan2012,Feb2012,Mar2012,Apr2012,May2012,Jun2012,Jul2012,Aug2012,Sep2012,Oct2012,Nov2012,Dec2012,Jan2013,Feb2013,Mar2013,Apr2013,May2013,Jun2013,Jul2013,Aug2013,Sep2013,Oct2013,Nov2013,Dec2013,Jan2014,Feb2014,Mar2014,Apr2014,May2014,Jun2014,Jul2014,Aug2014,Sep2014,Oct2014,Nov2014,Dec2014,Jan2015,Feb2015,Mar2015,Apr2015,May2015,Jun2015,Jul2015,Aug2015,Sep2015,Oct2015,Nov2015,Dec2015,Jan2016,Feb2016,Mar2016,Apr2016,May2016,Jun2016,Jul2016,Aug2016,Sep2016,Oct2016,Nov2016,Dec2016,Jan2017,Feb2017,Mar2017,Apr2017,May2017,Jun2017,Jul2017,Aug2017,Sep2017,Oct2017,Nov2017,Dec2017,Jan2018,Feb2018,Mar2018,Apr2018,May2018,Jun2018,Jul2018,Aug2018,Sep2018,Oct2018,Nov2018,Dec2018,Jan2019,Feb2019,Mar2019,Apr2019,May2019,Jun2019,Jul2019,Aug2019,Sep2019,Oct2019,Nov2019,Dec2019,Jan2020,Feb2020,Mar2020,Apr2020,May2020,Jun2020,Jul2020,Aug2020,Sep2020,Oct2020,Nov2020,Dec2020,Jan2021,Feb2021,Mar2021,Apr2021,May2021,Jun2021,Jul2021,Aug2021,Sep2021,Oct2021,Nov2021,Dec2021,Jan2022,Feb2022,Mar2022,Apr2022,May2022,Jun2022,Jul2022,Aug2022,Sep2022,Oct2022,Nov2022,Dec2022,Jan2023,Feb2023,Mar2023,Apr2023,May2023,Jun2023,Jul2023,Aug2023,Sep2023,Oct2023,Nov2023,Dec2023,Jan2024,Feb2024,Mar2024,Apr2024,May2024,Jun2024,Jul2024,Aug2024,Sep2024,Oct2024,Nov2024,Dec2024,Jan2025,Feb2025,Mar2025,Apr2025,May2025,Jun2025,Jul2025,Aug2025,Sep2025,Oct2025,Nov2025,Dec2025,Jan2026,Feb2026
Cyprus,-,-,-,-,-,-,-,-,-,-,-,270,146,365,241,161,686,292,591,475,124,277,270,263,212,110,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Czech Republic,5306,5616,5380,4658,4643,4886,4031,4230,4518,4650,4348,5004,5152,5048,5026,4953,4724,4783,4592,3921,3656,4820,4695,5284,5424,5808,5380,5940,5277,5822,6287,6287,6854,5808,5225,5225,5586,5520,6478,6972,6530,5992,6294,6456,6803,7060,6920,7142,7399,7635,7893,7355,7974,7657,7864,7967,7923,8026,7554,8055,7879,7643,7657,7657,7834,7923,7923,7333,7901,8151,8114,8218,7753,7606,7650,7783,7989,7694,6692,6346,7282,7584,8114,8822,8748,8704,8881,8991,9566,9618,9537,9485,9633,9345,9154,8955,8947,8837,8660,8697,8800,8763,9006,8962,9117,8829,8741,8822,8667,9058,9198,8844,8343,8453,8564,8453,8402,8770,8593,8623,8682,8674,8748,7967,7687,7996,8512,8365,7702,7783,7945,8343,8409,8365,8527,8343,8608,8166,8387,8284,8505,8829,8549,8468,8439,8262,8417,8173,8262,8498,8350,8195,8910,8586,8476,8601,8291,8151,8733,8254,8476,8343,8439,8512,8984,8770,8608,8719,8645,8534,8903,9058,9117,9802,9913,9581,9994,9257,8792,8660,8674,8579,8888,8807,8512,8616,8689,8439,8623,8431,8387,8910,8748,8733,8969,8829,8918,8520,8704,8365,8616,8697,8527,8940,8623,8991,8652,8748,6662,7112,7296,7503,8284,8792,8792,8733,8719,8674,9389,9920,9854,9832,10185,9249,9264,9279,9721,10193,9846,9316,8866,9168,8689,8991,9036,9146,8792,9323,8748,8829,8977,8866,8579,8977,9448,9419,9537,9330,9294,8999,8674,9154,9692,10008,9640,8932,9028,8674,8792,8593,9235,9522,9257,9036,9080,9227,9168,9404,10215,9242,9780,9942,9353,9190,9286,9043,9139,9286,7540,6670,7466,7960,9183,9058,8763,7407,7886,8269,8903,10016
Denmark,3235,2742,2823,2970,2771,2358,3375,2742,2933,3943,2992,3073,3685,3059,2830,2174,2896,2926,2985,3353,3081,3287,3464,3597,2624,2403,3493,3803,2801,3641,2823,3029,3751,4031,2926,3877,3560,3014,4127,3162,3095,3022,3486,3228,3258,3272,2882,3066,2970,2985,2919,3818,3346,3368,2484,3449,2690,3773,3508,3000,2911,3633,2977,3154,2815,2403,2801,2366,2720,2587,2778,3294,3398,3788,2764,3221,3103,3958,3840,2867,3088,2734,2845,3213,3036,3250,3280,3619,3383,3309,3176,3619,3103,2911,3007,3869,3103,3700,3899,3154,2683,3995,3169,3663,3014,3110,3390,3265,2705,3162,2602,3051,3722,3280,2911,3383,3434,3095,3375,3007,2720,3574,3486,3840,2786,3877,3199,3324,4105,3523,3604,4002,4525,3899,3258,3670,2904,3398,3206,3383,4370,3574,3928,4245,2963,4164,3044,3700,3648,3678,3449,3648,3036,3324,3678,3353,3434,3427,3626,3140,3744,3235,3169,3545,3884,3353,3530,3906,3258,3176,3398,2233,3412,3162,3287,3611,3206,3597,4039,3707,3567,3346,2786,3759,3162,3597,2926,3493,3103,3818,4341,3471,3199,3663,3199,3759,3457,3515,4385,4444,3317,3884,3059,3663,3744,3530,3700,3545,3059,3589,3287,4813,3869,3515,3007,4776,3589,3773,4135,3722,4945,4503,4378,3737,5159,4805,5402,5026,4223,5528,5601,4098,4658,4216,4046,3346,4112,3648,3081,4518,2410,3788,3449,3921,4068,3722,3162,2874,3471,3788,3840,3891,3847,3383,3633,4466,3383,3309,3773,3995,3162,3221,3154,3493,3766,3353,3110,4665,4002,3611,3420,3088,4157,2867,3427,2432,3140,2557,2329,3118,3582,3007,3176,3383,3044,2358,3501,3936,3471,3958
Dominican Republic,189,609,610,287,287,635,272,514,747,289,313,372,638,888,387,344,440,572,596,474,534,615,701,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,400,528,494,447,409,467,502,501,642,811,432,510,1124,747,1062,527,142,913,1071,747,955,1261,873,1010,1179,1179,1144,658,735,1050,1025,785,781,371,929,689,311,566,741,596,525,0,499,612,275,382,546,725,499,794,436,785,795,952,552,748,934,686,959,604,704,371,813,934,722,445,506,629,811,914,519,601,618,646,659,284,310,875,449,550,776,959,965,884,533,722,425,612,437,679,648,813,418,607,899,631,899,607,631,898,667,360,627,814,465,504,462,446,174,183,185,186,695,935,835,411,490,437,714,492,588,269,378,485,558,438,526,730,737,518,323,480,601,648,382,550,855,1334,848,573,827,684,674,798,528,543,779,794,483,733,962,666,439,661,951,631,875,662,948,407,701,872,487,684,882,566,799,503,204,987,972,972,789,788,554,327,295,296,296,298,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ecuador,4864,4665,5610,4669,5666,6634,5181,4769,4117,3879,3831,4242,6400,5438,5612,6648,5469,5639,4507,3992,3535,4698,5119,5576,8164,9037,5862,0,0,0,6397,5718,6047,4837,4966,5780,5150,6070,5030,5916,5579,5147,6349,6208,6714,7243,5765,6529,5087,5827,4831,4381,5112,4356,5585,5520,5427,5540,4811,4544,4436,4642,4200,4835,6864,6552,6048,3428,3757,9813,10840,11675,9003,8532,9962,9137,8608,8186,8659,8518,9431,9206,8983,8109,7046,7561,7933,6970,7516,9421,8983,7690,7582,7919,8526,7379,7379,8047,8457,8244,8935,7788,9306,10387,9920,9694,7999,9529,9686,8636,7752,9576,9242,8667,7969,7824,7666,9136,10020,11806,9624,8461,8910,9156,8427,8947,9212,9304,8440,8790,9706,9810,9898,9052,9384,10422,10868,10318,9587,9586,7582,7946,8000,8739,8409,8876,8935,11461,9814,8516,8698,7835,7813,9592,8133,9399,8763,8599,8402,9425,10521,9852,8285,7933,8208,9731,10100,9254,8844,9026,8272,9345,8675,9353,7883,8606,9378,8092,8188,8062,8379,8029,8518,9421,9717,9878,9810,9897,9453,9481,9016,9396,8400,9560,9295,9139,9707,9374,9878,9451,8662,8726,9392,9571,9791,9919,10945,10868,10911,10290,10218,10477,9533,9179,8657,10445,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Egypt (Arab Rep.),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
El Salvador,573,780,510,439,514,371,476,426,704,538,686,177,242,570,710,364,311,228,222,217,560,684,537,371,402,705,479,0,0,0,0,0,0,0,0,0,486,348,682,561,392,543,344,575,769,669,396,200,304,396,625,394,305,632,504,504,437,261,364,182,554,427,461,375,469,504,423,214,185,191,297,356,522,579,334,362,441,342,265,204,560,456,309,217,366,250,483,348,243,156,381,293,412,206,382,178,348,294,153,400,264,462,495,456,346,248,221,461,288,188,433,351,406,360,284,236,265,303,432,424,0,0,0,0,0,0,0,0,0,0,0,0,77,82,77,75,76,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3535,3875,3415,3248,3160,3718,3442,3216,3886,3963,3838,4021,2724,2183,2427,1595,2719,2618,2667,2054,1844,1650,2859,1939,1560,2804,2512,1855,2346,1769,2280,2581,2536,2442,2605,2006,1380,2162,2432,1603,2305,2445,1763,2492,2070,2237,1881,2131,2295,1397,1945,861,2763,2384,2350,1532,2521,1771,2407,2608,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eswatini,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Finland,9500,8358,7355,7473,7016,7805,6736,6825,8195,8365,7164,6773,6987,6847,6508,6530,6552,6559,6191,6301,5410,6662,5948,6066,6066,6699,8011,6677,5653,5557,6471,6891,6095,6434,8881,7694,6876,7606,7901,7879,7429,8439,6213,5417,7046,5918,5225,5704,6139,6331,6360,5874,6294,8181,5785,6375,7584,8756,8159,7002,8159,8881,8770,6751,7547,7694,7186,7451,7967,7399,7407,7252,7164,7385,6766,7200,7289,6906,7259,7127,7259,5977,5948,7399,8800,9470,10222,10031,8439,5808,5461,5771,5417,6117,6434,5830,6596,6169,5616,7606,5461,6287,6633,6110,5911,7650,6552,6714,6360,5365,5734,5498,6316,5844,5911,5822,5726,5063,5999,5778,6353,6854,6287,6699,7458,6368,5793,6198,6191,7481,6360,6500,8424,8402,8984,9507,8785,8048,8269,7540,8638,8151,8026,9036,9802,7164,6154,8674,8822,8601,8306,7569,8026,8225,8557,8431,10915,10834,11365,11062,12477,13635,12087,12072,10790,13782,10959,12153,12765,11829,10657,11247,11873,11320,11571,10694,11328,11055,11534,12072,13273,12647,12522,13074,13251,12470,12588,11254,11667,12345,12728,11070,12013,11763,13023,12647,12529,11645,10753,10723,10554,10429,10222,11158,11129,10967,10701,11424,11372,11018,10687,10628,10694,9986,9227,10230,10849,10532,9809,10760,12079,10554,10532,10296,11460,11342,10104,10016,9669,10008,9618,9389,9389,10687,9728,9124,9198,9080,9050,9072,8697,9610,10429,10922,10959,11718,10775,11549,8107,9043,7790,8483,8225,8218,8173,7186,8085,9271,8394,9249,8549,6803,6751,7341,7149,7495,7289,7274,6861,6810,6309,6817,6920,7621,7318,7016,7591,6847,7709,7753,6559,6449,7886,6854,8114,7230,6662,6640,6559,-
France,53447,55533,53934,52931,60007,55445,56255,52578,55732,57383,52607,52777,54486,50669,56528,57118,61436,57685,57877,60323,59071,57000,58068,61119,59395,59358,63257,62453,63773,61584,63249,62254,62645,61849,66816,61797,57029,61960,59859,60309,65527,60382,61488,62387,59785,66271,60567,59343,59881,59734,61540,61193,60257,61635,61923,62225,54781,58592,58407,59505,54111,57574,50890,60478,55393,58179,59933,57633,57398,56167,54877,54398,54486,53020,55312,52902,53440,48244,53189,49526,52858,56462,54766,55540,55732,54671,58451,54693,53971,53875,55128,54059,54685,55216,56439,54700,56174,53713,53543,54464,53808,52843,50772,51936,48406,53307,53469,50765,50934,52460,51642,48185,50558,52062,47750,47013,47876,49689,46549,47404,49408,50978,50905,48922,48613,50381,49092,49092,47735,47993,49350,50389,47021,49276,47330,48907,52887,51406,50794,50720,52106,53779,52003,54766,52460,49607,49998,52010,53469,51656,52836,51502,52519,52467,49578,52423,52423,52968,54420,51715,55555,55157,54236,51922,51384,48296,46770,53263,52474,50617,51244,54612,50868,50765,53617,50956,51502,51258,48030,46512,49740,48406,50986,49180,49394,49099,52371,49630,50367,48974,48671,49585,50794,50772,53042,52622,54221,54317,52194,49490,49077,51067,49482,46291,47161,48399,52298,50322,51155,52629,49946,49187,45495,51435,52415,45753,43151,43815,45414,47934,50079,48016,50005,47949,50153,44021,48303,45613,46519,47279,48642,48443,47772,48568,49158,48318,47080,46829,46114,43343,43535,46571,46726,44286,45775,46291,44316,44412,44559,48568,46851,44426,45156,44183,39651,45922,45930,45657,48016,47824,45922,45377,43129,45340,44308,46777,48001,46394,46998,47072,46379,44456,44633,45908,45090,46217,44146,45561,47234,43115,46026,48325,43557,42481,43277,43527,45340,42451,39378,42112
Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5081,5016,5264,6189,6173,5830,3257,2342,3045,2684,1074,995,5081,5081,5264,6189,6173,5830,3257,2342,2447,2208,1740,2395,5290,4434,4318,3884,3720,3884,3257,0,2724,2724,3139,2395,3414,4434,4318,3360,5070,4094,2469,1992,3098,1702,1400,1853,3911,4246,5279,5498,6502,5011,4604,-,3269,-,1149,5400,-,-,-,5511,6018,-,3903,3189,-,-,-,-,-,6933,-,-,-,-,-,-,-,-,-,-,634,669,326,159,265,300,287,487,716,391,299,335,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Gambia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Georgia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Germany,112805,113373,111523,112739,113645,112120,110889,109990,112282,110815,111884,111427,117463,118790,122703,122512,122711,118856,123101,123005,120286,122047,120875,121023,122828,123079,125246,122895,123536,124818,125408,124015,124664,126624,130361,128607,128828,127707,129594,133006,133375,131031,130456,130405,130346,132026,129778,131024,136102,133323,135542,135380,135527,137974,138630,137038,139514,139227,138667,138011,136500,139514,139964,139639,138961,137686,137649,137207,136190,137436,136824,137672,142941,136441,139507,141968,141814,140317,140480,137878,144150,141998,143560,146751,146228,144946,146147,144843,147363,148469,147606,147732,146213,146656,147636,148004,149618,149080,151711,148004,150473,146258,147776,151085,149021,147761,147643,147245,147894,147113,147680,148093,147739,150908,150061,146589,145101,146722,145639,146950,147967,147945,149132,149921,149552,152389,153112,153289,154586,155809,156937,156686,160275,157158,158846,162000,163363,159818,161307,159863,160725,163356,160754,159214,158182,160025,161270,159037,160777,161315,160762,158131,158337,159398,158042,160769,158787,157585,159907,160187,158433,158175,156355,156347,157497,156937,156133,158706,156531,158263,156126,155485,157291,156708,157821,155197,154829,155728,153900,153097,152773,155124,154895,154195,156052,155197,153893,154239,151807,150613,152404,151262,150031,150024,152810,150260,151579,151196,149456,148793,148469,152751,149773,147555,150503,151210,150989,151793,151439,150945,152087,151461,151033,151011,151026,150658,150952,151240,154453,153900,153886,153230,152242,152566,152780,151159,152787,154203,155411,151321,154151,152227,150422,152441,153709,151866,149957,150215,150790,149250,149051,149095,150090,147002,149980,149110,148572,148800,147570,150967,148734,148734,149523,149220,146670,149117,150805,147894,149021,147776,144872,147061,146073,146921,146125,145005,148034,147909,147223,147702,148270,148638,146766,147326,144142,144865,145189,145071,143265,143111,143464,139897,140413,139603,138556,140045,139949,138836,138777,135055
Greece,11851,12816,10510,10635,9876,8579,8542,9308,12146,11062,13406,12529,10370,11084,12861,13922,12175,16273,11357,10259,10819,11460,10075,9935,10318,10679,11505,12359,11401,14055,15086,12912,11247,11799,11851,16958,14843,15750,14880,16133,12632,11077,12728,13067,12153,11225,11497,11055,14556,13841,11939,9972,11866,12264,11630,11350,12242,10753,11704,10605,10090,10701,9684,10465,12124,10908,12087,11858,10473,9994,11740,12131,13332,13856,11689,13583,13966,13708,11342,11475,12278,13155,14003,14548,13074,13111,14018,12706,12352,14209,14556,13104,12367,10414,11564,12558,11040,13406,12124,12020,10908,12920,12979,13126,12750,14128,11895,12706,13399,12175,13907,12898,14025,14629,12839,13133,10561,9669,10745,9161,9522,10399,10237,13163,12566,12278,12927,13089,11571,12161,12404,11048,10443,10554,10370,7200,8107,7923,7915,7842,8394,7937,7665,7282,6979,7377,7665,7274,7377,6677,7731,6655,9028,7724,8188,8313,8019,7068,9898,9411,10384,8697,7318,9434,8527,8446,11409,11136,8807,11895,11571,9765,9876,11099,10465,10207,10488,8918,11210,13310,11622,11129,12234,10576,9795,11306,11328,10480,11372,9640,10790,10473,10333,11851,11969,8704,12544,10605,11792,11232,10539,10281,10583,10532,10347,10429,10569,10841,10679,8291,11062,11939,10406,10252,10436,8498,11748,11792,11932,12308,12964,14372,12846,13185,12411,15322,14040,12396,8726,10583,10200,8741,9360,10591,9411,9154,7731,8984,7488,10171,10635,12956,9161,9338,11158,9072,11320,7937,9441,8453,11438,9662,9014,9294,10488,9131,8991,9758,9419,8955,10760,10038,8321,8770,8955,7886,10406,9411,11062,9124,8534,8490,11593,10244,8962,9500,9625,10539,9868,7930,8586,10230,9242,9669,9846,9552,10178,8505,7105,12558
