Country,Jan2002,Feb2002,Mar2002,Apr2002,May2002,Jun2002,Jul2002,Aug2002,Sep2002,Oct2002,Nov2002,Dec2002,Jan2003,Feb2003,Mar2003,Apr2003,May2003,Jun2003,Jul2003,Aug2003,Sep2003,Oct2003,Nov2003,Dec2003,Jan2004,Feb2004,Mar2004,Apr2004,May2004,Jun2004,Jul2004,Aug2004,Sep2004,Oct2004,Nov2004,Dec2004,Jan2005,Feb2005,Mar2005,Apr2005,May2005,Jun2005,Jul2005,Aug2005,Sep2005,Oct2005,Nov2005,Dec2005,Jan2006,Feb2006,Mar2006,Apr2006,May2006,Jun2006,Jul2006,Aug2006,Sep2006,Oct2006,Nov2006,Dec2006,Jan2007,Feb2007,Mar2007,Apr2007,May2007,Jun2007,Jul2007,Aug2007,Sep2007,Oct2007,Nov2007,Dec2007,Jan2008,Feb2008,Mar2008,Apr2008,May2008,Jun2008,Jul2008,Aug2008,Sep2008,Oct2008,Nov2008,Dec2008,Jan2009,Feb2009,Mar2009,Apr2009,May2009,Jun2009,Jul2009,Aug2009,Sep2009,Oct2009,Nov2009,Dec2009,Jan2010,Feb2010,Mar2010,Apr2010,May2010,Jun2010,Jul2010,Aug2010,Sep2010,Oct2010,Nov2010,Dec2010,Jan2011,Feb2011,Mar2011,Apr2011,May2011,Jun2011,Jul2011,Aug2011,Sep2011,Oct2011,Nov2011,Dec2011,Jan2012,Feb2012,Mar2012,Apr2012,May2012,Jun2012,Jul2012,Aug2012,Sep2012,Oct2012,Nov2012,Dec2012,Jan2013,Feb2013,Mar2013,Apr2013,May2013,Jun2013,Jul2013,Aug2013,Sep2013,Oct2013,Nov2013,Dec2013,Jan2014,Feb2014,Mar2014,Apr2014,May2014,Jun2014,Jul2014,Aug2014,Sep2014,Oct2014,Nov2014,Dec2014,Jan2015,Feb2015,Mar2015,Apr2015,May2015,Jun2015,Jul2015,Aug2015,Sep2015,Oct2015,Nov2015,Dec2015,Jan2016,Feb2016,Mar2016,Apr2016,May2016,Jun2016,Jul2016,Aug2016,Sep2016,Oct2016,Nov2016,Dec2016,Jan2017,Feb2017,Mar2017,Apr2017,May2017,Jun2017,Jul2017,Aug2017,Sep2017,Oct2017,Nov2017,Dec2017,Jan2018,Feb2018,Mar2018,Apr2018,May2018,Jun2018,Jul2018,Aug2018,Sep2018,Oct2018,Nov2018,Dec2018,Jan2019,Feb2019,Mar2019,Apr2019,May2019,Jun2019,Jul2019,Aug2019,Sep2019,Oct2019,Nov2019,Dec2019,Jan2020,Feb2020,Mar2020,Apr2020,May2020,Jun2020,Jul2020,Aug2020,Sep2020,Oct2020,Nov2020,Dec2020,Jan2021,Feb2021,Mar2021,Apr2021,May2021,Jun2021,Jul2021,Aug2021,Sep2021,Oct2021,Nov2021,Dec2021,Jan2022,Feb2022,Mar2022,Apr2022,May2022,Jun2022,Jul2022,Aug2022,Sep2022,Oct2022,Nov2022,Dec2022,Jan2023,Feb2023,Mar2023,Apr2023,May2023,Jun2023,Jul2023,Aug2023,Sep2023,Oct2023,Nov2023,Dec2023,Jan2024,Feb2024,Mar2024,Apr2024,May2024,Jun2024,Jul2024,Aug2024,Sep2024,Oct2024,Nov2024,Dec2024,Jan2025,Feb2025,Mar2025,Apr2025,May2025,Jun2025,Jul2025,Aug2025,Sep2025,Oct2025,Nov2025,Dec2025,Jan2026,Feb2026
Cuba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,1274,952,615,1228,1536,1816,1209,1194,1224,1204,1211,1790,1208,1485,915,1497,1788,1517,1505,1192,1222,912,1201,1201,1177,1200,843,1409,1215,887,1803,1514,1477,1230,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Cyprus,-,-,-,-,-,-,-,-,-,-,-,613,256,840,599,599,964,314,956,635,314,321,635,635,635,321,635,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Czech Republic,4589,3277,3277,2837,3885,3848,3093,3504,4237,4405,3592,4523,4039,3460,3320,3394,3658,3181,4024,3518,3518,5219,4655,5021,3819,3738,3159,3401,3753,3980,3980,4295,4889,3709,4119,4464,4669,3863,4559,4376,3988,4361,5358,5234,5248,5307,4823,4918,4933,4032,3562,4068,5607,4691,5402,5358,5006,4611,4655,5006,4545,4266,4904,4977,4911,5080,5065,4603,2866,2932,3496,5036,4200,4596,4185,5300,5021,4889,4149,5036,6113,5109,5519,5322,4230,4385,4835,3913,3810,4039,4908,5255,4717,4076,4650,4149,4297,4031,4311,4872,5056,4592,5535,5218,4879,4673,4901,4584,4149,4171,3759,4112,4525,5130,5188,5041,1761,4267,4547,4385,4024,4054,4120,3552,3995,4849,5100,4717,4230,4245,4481,4768,4090,3899,3936,4201,4459,3294,4643,4739,3457,3309,4076,4186,3980,3685,4496,4223,4989,4916,4960,4872,5026,4304,4252,4621,4046,4311,4562,4370,5365,4849,5262,4459,4289,3825,3479,3744,3597,3597,3339,2196,2764,3118,2616,2233,2867,3589,4525,4805,4584,4297,5306,4695,5019,5174,5137,5100,5188,5063,3803,4223,4334,4665,4488,2528,4135,4687,5402,4886,4525,5048,4945,5181,4046,4643,4474,4120,2941,5093,5476,5424,5859,5483,4982,4488,4724,3818,4046,2093,1607,2277,4813,3855,4702,4908,4687,3972,3493,3346,3744,4002,3950,3899,4746,4783,4348,5387,4142,4577,4687,4098,3368,3626,4827,4540,5004,4739,5019,4857,4584,5373,5034,4673,3759,3567,4798,4407,5122,4835,5203,4997,3913,4275,4592,4754,4208,2240,3368,2248,5093,3589,3574,5100,4732,4415,4348,3855,2366,3199,4849,4798,4496,3906,4356,3678,5358,5329,5026,4864
Denmark,2172,1678,2374,2210,2150,1723,2831,2996,1146,1535,1386,1416,1386,2052,2045,2180,2831,2517,2854,2284,2142,891,3281,1693,2329,2254,2622,3251,2180,2007,2000,2749,2906,2269,2067,1348,1461,1423,2292,2082,1438,2367,2367,1498,764,1723,1206,1745,1723,1603,1565,2045,1738,2060,1341,2135,629,2547,794,2097,1565,2262,1026,1558,786,1431,704,494,1041,1663,1416,1266,1281,1213,1805,637,1580,2112,1296,891,1603,2337,719,2232,2071,2027,1496,2137,2727,2123,2720,2314,2336,2012,1761,2145,1327,1408,1938,2439,1231,2189,1275,1946,1518,1179,1769,1769,988,1835,1010,1865,3147,2108,1953,2653,2469,295,1769,2174,2263,2587,1909,2638,1408,1548,1843,3103,1386,2506,2381,3825,2941,2557,2830,3678,2609,2012,2815,3184,4046,1621,3228,2896,1150,2705,1769,3331,1732,2638,2049,2351,1091,2432,1680,2535,2484,1953,2270,2580,2823,2535,2233,3339,3059,2373,2616,2439,3036,2447,2100,192,2012,1761,3449,3317,2329,3081,2439,2115,2653,2830,3088,2904,2889,3169,2992,3059,3118,2594,3464,2675,2919,2469,2498,3855,2764,2919,3280,4267,907,2764,2801,3302,3560,2860,3213,2307,3000,3191,1769,4105,1865,3044,3147,5041,2830,2837,3346,2926,3818,3022,2778,1761,2307,2299,4120,2373,2336,4112,3869,1695,4466,3729,2329,2130,3398,3051,2697,4407,1850,3729,2071,3272,3412,2786,2697,2771,3324,1518,3036,2403,2484,2646,2985,3368,2115,2521,3442,2299,2307,3692,3176,3810,3088,2705,2056,3560,1924,2860,3280,2587,2815,1607,4171,2535,2837,2410,2513,3972,3464,2683,2815,3744,3685,3000,3862,3714,2734,3206
Dominican Republic,1095,1188,632,1160,1160,403,264,388,0,1840,999,1085,889,1192,550,946,1126,961,960,851,1000,1050,1053,590,962,1401,956,1718,1180,938,1369,1623,1243,1453,1535,987,1871,759,1605,1541,718,1240,1578,1607,706,955,1267,1589,841,1502,1162,1402,1178,1482,1233,1306,1393,1487,945,1463,1373,950,960,401,441,1349,1519,957,1527,1519,205,1437,1289,147,1268,679,1295,1385,760,1173,1151,537,931,1135,510,1018,529,638,759,836,873,945,461,927,952,1076,521,1069,521,1073,982,1021,506,1124,1013,626,1071,565,1023,507,549,996,469,560,999,1047,1049,997,525,956,895,901,978,510,949,1449,499,1048,1098,995,0,0,485,969,524,1024,547,1031,846,1050,500,1108,1105,576,1104,449,869,1064,550,532,1120,1082,502,880,772,792,0,0,14,15,500,760,798,399,917,808,1152,626,990,500,995,995,947,749,959,456,0,499,502,932,905,785,453,982,997,478,0,522,1019,517,0,599,500,747,1027,795,497,1021,995,474,499,1007,1070,499,1042,524,978,0,941,965424,447,1001,1004,501,1005,503,502,954,550,0,0,0,501,503,503,0,0,0,985,500,969,500,500,1002,1001,501,998,501,979,576,1002,0,502,890,498,1002,501,961,571,1001,1002,484,999,501,448,550,1007,500,1010,525,1080,1028,549,999,488,500,495,964,500,1024,550,1000,924,949,549,1049,503,451,451,-,489,449,-,-,-,-,-,-,-,-
Ecuador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,837,600,248,150,217,217,196,279,420,465,450,403,558,540,651,600,682,651,588,620,630,589,690,651,620,630,527,510,558,527,532,589,600,620,570,651,651,600,682,630,620,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Egypt (Arab Rep.),508,537,545,421,668,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009,0,1009,1009,1002,1002,1002,987,1002,995,2040,1009,2047,995,2026,1474,1474,1452,1452,1452,1459,1459,1394,1437,1372,1517,1575,1459,1394,1307,893,1336,1430,1452,1227,1634,1467,1089,1728,1104,958,1713,1859,1728,1314,1198,1597,820,1713,1938,958,1641,1793,1430,1503,1336,1343,1314,1067,1757,1437,1815,1793,1452,1452,1452,1430,1452,1423,1525,1561,1488,1467,1467,2628,2643,1554,1452,1452,1452,0,1684,1692,1452,1452,1888,2519,1888,1663,1575,1837,1510,1452,1997,2069,2628,3804,3659,3223,2940,5249,6941,2686,3405,2055,1822,2686,1713,0,0,73,2113,2105,2105,2105,2105,2149,2142,2142,2142,3499,3427,3579,3042,3594,944,1452,3674,2461,3565,2055,3049,3485,2759,2178,3093,2744,2744,2635,3093,450,450,472,871,436,1561,3753,3812,6962,5873,3187,2171,2171,2171,4276,4153,2047,4167,0,160,3144,4167,5438,5285,5271,2149,4632,4755,4755,5264,4755,4755,2650,2156,2149,3652,4167,3107,2149,2149,2773,2737,4153,5118,5031,6941,8531,8545,9874,5990,8059,3913,5859,6127,6004,6004,3035,9017,5017,3920,3013,1830,8051,5931,4980,4988,5031,4436,6984,2011,3013,1989,4959,6447,4037,3630,1793,6142,2004,3093,4690,1227,2526,2940,1924,1038,2810,1053,2142,4298,327,1074,22,1445,44,22,22,479,240,581,799,457,211,2360,2171,1924,36,1016,2875,1111,1067,1997,1982,2026,-,-,-,-,-,-
El Salvador,774,789,390,407,825,428,720,480,777,452,746,57,593,872,755,596,571,535,594,379,926,679,452,418,555,778,233,0,0,0,0,0,0,0,0,0,703,349,811,382,381,626,380,779,232,799,245,420,635,620,819,101,124,888,408,554,496,379,583,426,898,368,571,487,716,628,509,414,542,596,651,655,546,544,380,554,619,362,368,380,369,745,380,350,724,360,756,361,377,370,740,376,360,365,720,360,704,379,360,710,341,681,338,360,0,320,359,737,360,377,734,360,371,343,372,360,360,367,371,369,396,385,376,388,790,356,404,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eswatini,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Finland,9109,5115,6095,5859,8542,4407,8107,7834,6007,7635,4827,5682,6021,7864,6574,6117,6419,7200,5911,7282,5984,6353,4732,9301,5586,7635,9109,4673,5940,5498,8557,6611,5830,7326,6825,6338,5933,6626,5741,6987,6353,7274,4245,4415,4194,5329,5616,7525,5933,5741,7820,5726,8041,7318,4857,6338,6670,5962,6110,6110,7584,6655,6228,4857,7105,7208,6803,7761,6287,6943,8903,4813,7996,6847,6139,7296,7547,5579,5483,6368,6287,6928,6434,8859,6139,6552,7797,5284,5469,4658,7009,7363,6810,7768,7739,6876,6876,6176,6198,4009,4813,6957,6884,5557,9006,8409,6913,7576,5970,5881,8136,5999,6685,5174,6633,8136,6154,5999,7672,6655,7399,5188,6596,5255,5933,5211,5270,8129,5896,8092,5159,7377,7245,5233,7996,6080,5756,5034,8240,6287,7554,7348,5255,8682,7171,4584,5100,9743,7363,6073,7252,6058,6036,7282,7436,6721,8925,7996,8254,3722,2543,3832,5992,7377,6058,8114,5306,6707,5889,4267,5970,8181,8078,6766,8078,6692,6648,6412,6552,8033,8129,6655,7525,8778,8107,6662,7930,5255,6309,7318,7370,7186,8689,7392,7996,7267,7827,5911,8630,6655,5778,6500,6434,7908,7068,7790,6626,8557,7458,5874,8019,7967,6382,7414,5889,8100,8033,7363,6640,6854,5763,3375,7635,6412,8144,6685,4407,5763,6581,6309,5152,2211,0,3567,5019,5255,5299,6530,7053,5756,4945,6441,6412,5513,5940,7038,5041,5808,2668,6419,4724,6346,6316,6021,6500,4872,6920,7458,5203,5306,4636,4982,5933,6670,5867,5903,6589,2233,0,5638,6662,3788,5579,6611,5034,5977,6957,4614,6994,5903,4997,6066,7790,5137,6987,5188,5063,5734,5682,-
France,48870,50631,43566,46521,58300,50459,52765,49079,50340,49176,44551,52675,54354,44297,53376,47938,54145,44454,57076,57532,51370,56137,54495,59314,52466,50922,58897,55487,48662,47207,56994,53824,50571,55003,54473,51011,52884,52988,54406,53249,55584,39702,56010,54383,49788,55831,48430,55398,53317,43350,49005,44611,46961,47386,55644,57987,45849,55532,54301,56442,48975,48975,37263,58136,52153,48915,55055,50579,48848,46864,52086,52265,55890,44342,45737,47744,51780,47125,60008,50474,54152,58561,50198,50176,43417,42790,46770,42812,50558,44596,49276,43807,40189,43844,39547,37867,41265,32111,45517,43122,39945,38258,42363,45827,41073,21955,43409,37852,45841,35634,37720,34683,40513,41567,38103,39312,39466,40373,38479,40822,39201,31057,31042,29377,31713,37064,40203,43313,31072,33990,35966,34536,30689,32878,31087,36393,41161,34315,39113,36106,29635,31404,31374,30902,30947,27365,31293,32959,31956,29981,34735,34580,35678,35140,31824,36791,36290,33688,40734,33416,38206,28360,31949,28610,39120,36680,32001,39135,33740,32465,33209,40498,20842,21270,39223,34654,35494,38272,34536,35531,37624,27181,34506,30939,34587,33821,38368,35826,34344,36990,36091,38958,36548,30563,32944,29222,24513,29259,34307,33106,36622,38648,30313,31234,36570,32045,37322,28131,31330,25559,31647,31927,25883,30718,23812,21329,21837,21211,17327,15875,20982,19140,23466,21926,24144,18830,25404,13679,17577,16325,20415,18764,18270,21948,25301,24454,20282,22073,22007,21926,26886,22692,25729,21550,25736,23938,29229,29016,28050,18049,22921,27048,30114,28890,12161,24144,27689,29981,32295,31433,30659,28706,27217,32089,21638,24881,27328,24424,25869,27453,30342,28714,27350,31647,27932,30954,29008,23709,27630,17821,27357,25987,32693,28183,31507,31028,32303,28124,27851,29134
Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,0,0,-,-,-,0,0,-,0,0,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Gambia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Georgia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Germany,67806,61284,65600,65241,62907,61284,65989,66594,68741,63789,67342,68053,66191,62795,71023,66363,67761,59174,62421,67313,65233,72421,67126,68607,70245,65472,63393,65443,69549,70005,71898,70349,67028,73454,68973,67926,71823,65128,73132,67754,70910,64829,68494,72997,71075,73177,67350,73431,71142,59847,64163,67731,72451,71284,71838,71913,65428,65106,69377,69886,67694,65315,68255,65098,64059,65772,68659,64979,65270,69325,64321,70267,70978,56616,73401,66385,63124,60304,68352,63580,62024,67986,66759,68846,62837,55562,64001,61952,62085,61495,62114,62019,57118,59233,57685,56388,58503,48414,54803,53093,59527,53315,61856,62107,56388,57597,61481,60242,59925,50263,50897,53919,53830,51936,60051,57154,54663,61982,55784,56690,58260,54015,53012,54590,55371,55540,59218,58650,59682,62041,61348,57280,61429,50168,56476,52460,57265,52253,59432,53853,53735,61621,53315,55725,56837,53440,53757,54649,54744,48391,53550,56373,55054,57759,54678,60095,57464,52909,54988,54892,58857,57206,53971,57648,55842,55400,52578,60854,54870,55238,54560,51074,56255,55644,59424,56764,56985,59343,53889,58407,57081,51826,54708,55481,53941,49762,55327,59918,56410,58378,57648,58230,57434,51450,56631,50160,55666,56182,55378,56439,44655,48458,46040,49416,57191,47883,51531,50779,49755,50418,59424,53676,50986,55157,52592,54678,55924,52887,52327,43940,52806,50617,50742,52393,47713,51059,50028,49261,47632,40778,48539,46372,47662,46910,53182,51789,48163,56882,56425,54825,51914,50116,52261,54980,56078,54715,54995,52106,55172,60206,53005,54700,49158,44279,49232,43579,47949,45782,52673,50337,42967,47315,43748,53138,50514,49799,55408,51678,52696,53853,54125,50853,46881,51420,47684,53410,51590,44308,44846,48450,51236,45591,51502,52688,43579,52600,50212,50499,50101,41088
